EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,NumCompaniesWorked,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,Attrition
1582,40,Female,Married,Research & Development,Manager,Human Resources,Travel_Frequently,6,12291.0,17,1,1,6,5,4,3.0,4,3,3,No,0
1583,20,Male,Married,Sales,Sales Executive,Other,Travel_Rarely,17,7368.0,19,0,0,0,3,2,4.0,3,3,3,No,0
1584,37,Female,Single,Research & Development,Laboratory Technician,Other,Travel_Rarely,1,4272.0,23,8,6,6,2,4,1.0,2,3,3,No,1
1585,40,Female,Divorced,Human Resources,Manager,Other,Travel_Rarely,9,12868.0,20,10,4,4,1,4,3.0,4,1,3,No,0
1586,33,Female,Married,Research & Development,Research Scientist,Other,Travel_Frequently,10,5005.0,14,7,6,1,0,3,3.0,1,2,3,Yes,1
1587,53,Male,Divorced,Sales,Sales Representative,Other,Travel_Rarely,29,3711.0,14,6,4,8,5,3,1.0,1,4,3,No,1
1588,29,Male,Married,Sales,Manager,Other,Travel_Rarely,29,12653.0,19,3,2,5,4,4,3.0,2,3,3,No,0
1589,25,Female,Divorced,Sales,Sales Representative,Technical Degree,Travel_Rarely,25,3476.0,15,2,2,1,2,1,1.0,1,4,3,No,0
1590,41,Male,Single,Sales,Manager,Life Sciences,Travel_Frequently,10,11863.0,14,2,1,5,5,1,4.0,4,3,3,No,0
1591,55,Female,Married,Human Resources,Human Resources,Life Sciences,Travel_Rarely,16,5605.0,19,15,9,3,1,4,3.0,4,4,3,No,0
1592,35,Male,Married,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,15,3397.0,19,1,0,6,4,3,1.0,3,3,3,No,0
1593,21,Female,Married,Sales,Manager,Medical,Travel_Frequently,25,11516.0,14,1,1,4,2,3,3.0,4,3,3,No,0
1594,58,Male,Married,Research & Development,Manufacturing Director,Human Resources,Non-Travel,22,11790.0,11,15,7,8,3,3,1.0,2,3,3,No,0
1595,37,Male,Divorced,Sales,Sales Executive,Other,Travel_Rarely,27,6153.0,21,5,1,8,0,3,4.0,1,2,3,No,0
1596,26,Female,Married,Sales,Sales Executive,Technical Degree,Travel_Rarely,16,7403.0,16,2,2,0,3,1,1.0,2,2,3,No,0
1597,44,Female,Married,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,27,3676.0,19,3,1,3,4,2,3.0,1,1,4,No,0
1598,32,Female,Married,Research & Development,Manufacturing Director,Medical,Travel_Rarely,22,11018.0,13,2,1,1,5,1,1.0,4,2,3,Yes,0
1599,57,Female,Divorced,Human Resources,Human Resources,Marketing,Travel_Rarely,22,5050.0,15,16,5,4,2,2,1.0,3,1,3,No,1
1600,31,Male,Divorced,Research & Development,Manufacturing Director,Other,Travel_Rarely,20,10960.0,19,4,2,1,0,1,4.0,4,2,3,No,0
1601,42,Male,Married,Research & Development,Laboratory Technician,Human Resources,Non-Travel,10,4401.0,12,7,6,4,0,4,2.0,2,4,3,Yes,0
1602,41,Male,Single,Research & Development,Manufacturing Director,Medical,Travel_Rarely,18,9931.0,15,2,1,1,0,2,1.0,3,2,3,Yes,0
1603,29,Male,Single,Human Resources,Human Resources,Other,Travel_Frequently,11,4054.0,21,4,3,5,1,3,3.0,2,3,3,No,0
1604,39,Male,Married,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,19,9629.0,21,4,3,4,4,1,1.0,2,2,3,Yes,1
1605,24,Female,Divorced,Human Resources,Manager,Other,Travel_Rarely,8,11193.0,15,0,0,8,1,1,3.0,3,4,3,No,0
1606,45,Male,Married,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,24,5429.0,12,14,4,7,0,2,4.0,4,1,3,Yes,1
1607,50,Male,Single,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,17,3327.0,11,9,7,5,0,4,3.0,3,4,3,Yes,0
1608,58,Male,Single,Sales,Manager,Life Sciences,Travel_Rarely,21,14397.0,18,12,6,4,2,4,1.0,3,3,3,Yes,0
1609,33,Male,Married,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,7,9859.0,20,8,4,6,3,3,1.0,3,4,3,No,0
1610,31,Male,Divorced,Research & Development,Manufacturing Director,Human Resources,Travel_Rarely,23,10129.0,19,2,1,6,1,3,1.0,2,1,3,No,1
1611,41,Female,Single,Research & Development,Manufacturing Director,Other,Travel_Rarely,24,11501.0,16,12,6,1,2,3,3.0,4,4,4,No,0
1612,47,Male,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Rarely,5,11334.0,11,11,6,3,1,3,3.0,4,4,3,No,0
1613,59,Female,Married,Human Resources,Manager,Life Sciences,Travel_Frequently,11,14067.0,14,15,4,8,4,3,3.0,2,2,3,No,0
1614,21,Female,Divorced,Human Resources,Human Resources,Human Resources,Travel_Frequently,20,4368.0,11,0,0,2,0,1,2.0,4,3,3,Yes,0
1615,29,Female,Single,Sales,Manager,Marketing,Travel_Rarely,26,11732.0,17,0,0,0,1,2,1.0,2,3,4,Yes,0
1616,30,Female,Divorced,Research & Development,Laboratory Technician,Other,Non-Travel,22,3413.0,15,3,2,7,3,4,4.0,3,1,3,No,0
1617,30,Male,Married,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,14,4024.0,11,0,0,8,5,2,3.0,3,3,3,Yes,0
1618,38,Male,Married,Sales,Sales Representative,Marketing,Travel_Rarely,9,4102.0,19,1,0,5,2,1,3.0,4,3,3,No,1
1619,54,Male,Single,Sales,Sales Representative,Life Sciences,Travel_Frequently,27,5900.0,16,12,6,5,0,3,1.0,4,1,3,No,0
1620,21,Female,Married,Sales,Sales Executive,Human Resources,Travel_Frequently,26,5784.0,24,0,0,3,3,2,2.0,2,2,3,No,1
1621,52,Female,Married,Research & Development,Manager,Other,Travel_Rarely,27,11141.0,16,3,2,3,1,3,2.0,3,3,4,No,0
1622,44,Male,Single,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,9,5861.0,12,11,6,8,1,3,3.0,3,4,4,No,0
1623,44,Male,Married,Human Resources,Human Resources,Medical,Travel_Rarely,13,6122.0,20,14,9,7,5,3,4.0,4,1,3,No,0
1624,47,Female,Married,Research & Development,Laboratory Technician,Other,Travel_Frequently,8,5614.0,20,12,3,4,5,4,4.0,1,4,3,No,0
1625,24,Female,Married,Human Resources,Manager,Life Sciences,Travel_Rarely,28,12683.0,24,2,2,2,1,3,3.0,3,4,3,No,0
1626,49,Male,Single,Research & Development,Manufacturing Director,Other,Travel_Rarely,26,12077.0,20,12,5,1,3,4,2.0,3,4,3,No,0
1627,29,Female,Married,Research & Development,Manager,Other,Non-Travel,6,7141.0,16,1,0,0,3,1,2.0,2,1,3,No,0
1628,40,Female,Single,Sales,Sales Executive,Life Sciences,Travel_Frequently,8,7859.0,20,4,1,4,5,4,3.0,2,3,4,No,1
1629,47,Female,Divorced,Research & Development,Manager,Life Sciences,Travel_Rarely,17,14329.0,22,15,4,4,5,2,2.0,3,2,3,No,0
1630,44,Male,Divorced,Research & Development,Manager,Human Resources,Travel_Rarely,13,7141.0,18,10,8,6,2,3,2.0,2,4,3,No,0
1631,32,Male,Single,Human Resources,Human Resources,Life Sciences,Travel_Rarely,14,4515.0,22,6,2,7,0,1,4.0,1,3,3,Yes,1
1632,35,Female,Single,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,11,11060.0,24,9,4,3,0,3,3.0,4,3,3,No,0
1633,39,Male,Single,Sales,Sales Executive,Life Sciences,Travel_Frequently,20,6800.0,21,3,1,1,0,1,2.0,2,1,3,No,0
1634,21,Male,Married,Research & Development,Manager,Technical Degree,Non-Travel,27,11977.0,18,0,0,7,4,3,3.0,1,4,3,No,1
1635,49,Male,Divorced,Sales,Manager,Marketing,Travel_Rarely,27,14260.0,17,11,8,6,4,1,2.0,1,2,3,Yes,1
1636,23,Male,Married,Sales,Sales Representative,Human Resources,Travel_Rarely,14,2746.0,22,0,0,4,4,1,1.0,4,1,3,No,1
1637,38,Female,Single,Research & Development,Manufacturing Director,Other,Travel_Rarely,25,10999.0,23,6,5,0,0,1,4.0,2,4,3,No,1
1638,46,Male,Single,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,21,4750.0,14,13,11,4,0,2,2.0,2,4,3,No,1
1639,23,Female,Single,Research & Development,Research Scientist,Technical Degree,Non-Travel,6,7141.0,11,1,1,5,1,4,2.0,2,2,3,No,0
1640,59,Male,Divorced,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,24,9994.0,22,7,2,7,3,4,1.0,1,3,3,No,1
1641,35,Male,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,11,9619.0,14,7,3,4,0,1,4.0,3,3,3,No,0
1642,20,Male,Married,Research & Development,Manager,Medical,Non-Travel,19,12291.0,24,0,0,4,3,4,3.0,1,2,3,Yes,0
1643,46,Female,Single,Sales,Manager,Medical,Travel_Rarely,21,13642.0,11,14,10,3,5,3,2.0,4,3,4,No,0
1644,42,Male,Divorced,Sales,Sales Representative,Marketing,Travel_Rarely,28,2825.0,23,1,0,3,0,2,3.0,2,4,3,No,0
1645,45,Male,Married,Research & Development,Manager,Human Resources,Travel_Frequently,28,12434.0,20,13,4,0,4,4,2.0,1,4,3,No,0
1646,50,Female,Divorced,Research & Development,Manufacturing Director,Other,Travel_Frequently,24,11140.0,15,9,6,0,3,1,2.0,2,3,4,No,1
1647,39,Male,Divorced,Sales,Sales Representative,Medical,Travel_Rarely,15,3696.0,11,5,1,6,5,1,2.0,1,2,4,No,1
1648,53,Male,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Rarely,12,10572.0,22,10,2,3,1,1,1.0,2,4,3,Yes,0
1649,34,Male,Divorced,Research & Development,Manager,Technical Degree,Travel_Frequently,13,11662.0,12,2,1,7,1,1,4.0,1,4,3,No,0
1650,41,Female,Single,Sales,Manager,Technical Degree,Travel_Rarely,28,12577.0,12,6,4,3,0,2,4.0,3,1,3,No,0
1651,26,Male,Married,Research & Development,Research Scientist,Marketing,Travel_Rarely,6,4842.0,22,3,1,8,4,1,4.0,4,2,3,No,0
1652,44,Male,Single,Research & Development,Research Scientist,Medical,Travel_Rarely,16,5442.0,20,12,4,1,5,1,2.0,2,3,3,No,0
1653,30,Male,Married,Research & Development,Laboratory Technician,Other,Travel_Rarely,20,2407.0,12,1,0,1,0,2,4.0,1,3,4,No,0
1654,47,Male,Single,Sales,Sales Representative,Other,Travel_Rarely,1,4485.0,15,11,8,5,2,3,2.0,1,3,3,No,1
1655,52,Male,Single,Research & Development,Manufacturing Director,Human Resources,Travel_Rarely,19,12347.0,20,16,5,7,4,4,4.0,4,3,3,No,0
1656,54,Male,Single,Sales,Sales Representative,Technical Degree,Non-Travel,8,5264.0,20,17,4,1,4,1,1.0,2,1,3,No,0
1657,57,Male,Married,Research & Development,Manufacturing Director,Medical,Travel_Frequently,9,10921.0,16,9,8,4,5,3,2.0,2,1,3,No,1
1658,24,Male,Married,Sales,Manager,Marketing,Travel_Rarely,19,11805.0,16,0,0,2,4,1,3.0,1,4,3,Yes,0
1659,25,Female,Married,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,1,2826.0,12,3,1,6,5,4,4.0,3,3,3,No,0
1660,57,Male,Single,Research & Development,Laboratory Technician,Medical,Travel_Rarely,5,3526.0,11,9,3,5,5,2,2.0,1,3,4,No,0
1661,35,Male,Divorced,Sales,Sales Representative,Marketing,Travel_Rarely,14,2563.0,24,3,1,5,5,4,2.0,4,2,3,No,1
1662,21,Female,Divorced,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,17,3709.0,14,0,0,2,2,4,4.0,1,2,3,Yes,0
1663,31,Female,Single,Sales,Manager,Life Sciences,Non-Travel,4,12517.0,23,2,1,2,2,2,2.0,1,2,3,No,0
1664,53,Female,Married,Sales,Manager,Other,Travel_Rarely,11,14089.0,11,17,14,5,2,2,3.0,3,3,4,No,0
1665,34,Male,Married,Sales,Sales Representative,Medical,Travel_Rarely,9,3497.0,24,1,1,3,5,2,2.0,2,3,3,Yes,0
1666,23,Male,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,16,3324.0,16,1,1,6,1,2,1.0,3,1,3,No,1
1667,48,Male,Married,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,9,11279.0,22,16,3,1,4,2,2.0,1,2,3,No,0
1668,27,Male,Married,Human Resources,Human Resources,Marketing,Travel_Frequently,1,4085.0,22,4,3,2,3,3,3.0,4,4,3,No,0
1669,34,Male,Single,Sales,Sales Representative,Other,Travel_Rarely,16,3875.0,15,8,6,0,0,2,1.0,2,3,3,No,0
1670,20,Male,Married,Research & Development,Research Scientist,Human Resources,Non-Travel,25,5707.0,21,0,0,0,2,4,1.0,4,4,3,No,0
1671,44,Male,Married,Sales,Sales Executive,Other,Travel_Rarely,17,7592.0,15,4,1,2,1,2,4.0,4,3,3,No,0
1672,37,Female,Married,Research & Development,Research Scientist,Marketing,Travel_Rarely,11,5501.0,22,10,7,4,4,2,1.0,3,2,4,No,0
1673,54,Male,Divorced,Human Resources,Manager,Medical,Travel_Rarely,14,15100.0,24,19,15,1,2,2,1.0,2,4,4,No,0
1674,33,Male,Single,Research & Development,Research Scientist,Marketing,Travel_Rarely,5,5424.0,22,4,3,0,2,3,3.0,2,3,3,No,0
1675,28,Female,Single,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,7,9212.0,21,2,1,7,0,1,3.0,3,1,4,No,0
1676,26,Female,Single,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,13,2866.0,16,0,0,4,0,2,1.0,1,2,3,Yes,1
1677,28,Male,Single,Human Resources,Human Resources,Marketing,Travel_Frequently,18,4150.0,12,3,1,6,4,2,1.0,1,3,3,No,1
1678,38,Male,Single,Research & Development,Manager,Life Sciences,Travel_Rarely,15,13327.0,18,8,6,6,5,3,4.0,3,2,4,No,0
1679,23,Male,Married,Sales,Sales Representative,Technical Degree,Travel_Rarely,28,3186.0,12,1,1,0,1,1,3.0,1,2,3,No,1
1680,36,Male,Married,Research & Development,Manufacturing Director,Human Resources,Travel_Frequently,19,10221.0,18,4,2,5,4,2,3.0,2,4,3,No,0
1681,54,Female,Married,Sales,Manager,Technical Degree,Travel_Frequently,1,13163.0,23,12,4,7,3,3,1.0,3,2,3,No,0
1682,50,Male,Married,Sales,Sales Executive,Other,Travel_Rarely,16,7249.0,12,1,0,4,2,4,1.0,2,2,3,No,1
1683,45,Male,Single,Sales,Sales Executive,Other,Travel_Rarely,17,7314.0,23,14,9,7,2,2,1.0,4,1,3,No,0
1684,55,Male,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,2,10264.0,19,6,5,8,4,4,4.0,4,2,4,Yes,0
1685,51,Male,Single,Research & Development,Manager,Life Sciences,Non-Travel,12,11254.0,11,3,1,4,5,3,4.0,1,4,3,No,0
1686,46,Male,Divorced,Sales,Sales Executive,Other,Travel_Rarely,26,5882.0,21,0,0,0,2,4,3.0,1,2,3,No,0
1687,54,Male,Single,Research & Development,Research Scientist,Marketing,Non-Travel,11,7141.0,11,17,15,5,2,1,3.0,4,2,3,No,0
1688,24,Female,Married,Human Resources,Manager,Marketing,Travel_Rarely,14,12442.0,19,2,1,7,4,4,1.0,1,3,3,No,1
1689,52,Female,Divorced,Research & Development,Manager,Marketing,Travel_Rarely,7,12052.0,18,2,1,5,3,2,4.0,2,4,3,Yes,1
1690,31,Male,Married,Research & Development,Research Scientist,Medical,Travel_Frequently,3,4994.0,21,1,0,7,2,1,3.0,4,4,3,Yes,1
1691,49,Male,Married,Sales,Sales Representative,Other,Travel_Frequently,10,4972.0,16,8,4,4,2,1,3.0,3,2,3,Yes,1
1692,56,Female,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Frequently,23,10238.0,12,4,1,3,3,3,4.0,2,1,3,Yes,1
1693,39,Male,Single,Sales,Sales Executive,Other,Travel_Rarely,29,7610.0,16,8,5,8,0,3,1.0,1,3,3,No,0
1694,23,Male,Married,Sales,Sales Executive,Other,Travel_Rarely,20,6228.0,21,0,0,1,0,1,2.0,2,2,3,No,1
1695,34,Female,Divorced,Human Resources,Human Resources,Marketing,Non-Travel,25,4776.0,24,5,3,4,3,4,1.0,3,2,3,Yes,0
1696,36,Male,Divorced,Research & Development,Manufacturing Director,Human Resources,Travel_Rarely,19,9564.0,13,4,3,1,1,2,2.0,1,1,3,No,0
1697,57,Male,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,20,5278.0,15,10,2,5,3,3,2.0,3,4,3,Yes,0
1698,57,Male,Married,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,13,4764.0,23,9,3,8,4,3,2.0,2,1,3,Yes,0
1699,42,Male,Married,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,2,2521.0,15,2,1,8,1,3,3.0,2,2,3,No,1
1700,58,Male,Married,Sales,Manager,Human Resources,Travel_Rarely,12,12127.0,14,5,1,2,2,3,2.0,4,2,4,No,0
1701,37,Female,Single,Sales,Sales Executive,Other,Travel_Rarely,26,6873.0,22,1,1,6,5,4,1.0,4,1,4,No,0
1702,36,Male,Single,Sales,Sales Executive,Human Resources,Travel_Rarely,16,6417.0,17,1,0,7,0,3,1.0,3,4,3,Yes,0
1703,53,Male,Single,Sales,Sales Executive,Technical Degree,Travel_Rarely,23,9107.0,19,19,13,7,4,4,3.0,3,3,3,No,0
1704,46,Female,Married,Research & Development,Manager,Other,Travel_Rarely,2,12264.0,17,4,1,4,1,4,3.0,2,3,3,Yes,0
1705,40,Male,Single,Sales,Manager,Life Sciences,Travel_Frequently,6,13395.0,19,4,1,1,5,2,3.0,1,1,4,No,1
1706,38,Male,Single,Research & Development,Manufacturing Director,Human Resources,Travel_Rarely,9,9925.0,14,1,0,4,2,3,4.0,2,1,3,No,0
1707,48,Male,Single,Research & Development,Research Scientist,Marketing,Travel_Rarely,11,7141.0,21,13,7,6,0,1,1.0,1,1,3,No,1
1708,50,Female,Divorced,Research & Development,Manager,Marketing,Travel_Frequently,29,14402.0,16,17,11,5,4,4,3.0,2,3,4,No,0
1709,39,Male,Single,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,14,3270.0,18,9,7,3,0,4,1.0,2,3,3,No,1
1710,21,Female,Single,Research & Development,Manager,Medical,Travel_Rarely,20,13252.0,13,0,0,1,2,4,1.0,3,4,3,No,0
1711,24,Female,Married,Human Resources,Human Resources,Other,Travel_Rarely,19,4699.0,11,2,1,5,3,3,4.0,2,4,3,Yes,0
1712,25,Female,Single,Research & Development,Manager,Marketing,Travel_Rarely,13,12348.0,18,1,1,3,4,4,2.0,2,2,4,No,0
1713,38,Female,Divorced,Research & Development,Manager,Marketing,Non-Travel,29,13468.0,12,9,4,4,2,4,4.0,3,1,3,No,0
1714,44,Female,Divorced,Human Resources,Human Resources,Medical,Travel_Frequently,7,4407.0,23,11,3,8,5,1,1.0,1,1,4,Yes,1
1715,52,Female,Married,Research & Development,Manufacturing Director,Marketing,Travel_Frequently,2,7141.0,24,0,0,0,2,2,3.0,1,4,3,Yes,0
1716,29,Female,Married,Sales,Sales Executive,Other,Non-Travel,22,6835.0,15,3,1,2,2,3,2.0,3,4,3,No,0
1717,51,Female,Married,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,19,4427.0,15,5,4,8,2,2,4.0,3,3,4,Yes,1
1718,46,Female,Single,Sales,Sales Executive,Technical Degree,Travel_Rarely,8,6857.0,18,1,0,8,4,3,3.0,4,1,3,No,0
1719,22,Female,Single,Research & Development,Manufacturing Director,Other,Travel_Rarely,26,10946.0,13,1,1,2,3,3,4.0,3,4,3,No,0
1720,34,Male,Single,Human Resources,Human Resources,Marketing,Travel_Rarely,5,4593.0,23,0,0,8,0,4,2.0,4,4,3,No,0
1721,32,Female,Single,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,8,10412.0,12,5,2,1,4,4,4.0,3,1,3,No,0
1722,55,Male,Married,Research & Development,Manufacturing Director,Marketing,Travel_Frequently,5,13030.0,17,21,14,0,2,1,4.0,4,4,3,No,1
1723,56,Female,Single,Sales,Manager,Life Sciences,Travel_Rarely,6,14114.0,13,10,3,2,2,2,4.0,1,3,3,No,0
1724,52,Male,Single,Human Resources,Manager,Technical Degree,Travel_Rarely,22,12792.0,22,7,4,4,0,2,2.0,3,4,4,Yes,0
1725,41,Female,Married,Sales,Sales Executive,Other,Travel_Rarely,21,7332.0,13,8,2,0,5,3,4.0,4,3,4,Yes,0
1726,39,Female,Married,Sales,Manager,Technical Degree,Travel_Rarely,19,13164.0,17,9,3,1,0,2,3.0,4,1,4,No,0
1727,32,Female,Single,Sales,Sales Executive,Marketing,Travel_Rarely,25,5293.0,22,2,1,7,5,4,1.0,2,3,3,No,1
1728,50,Male,Single,Sales,Sales Representative,Life Sciences,Travel_Rarely,3,3968.0,17,5,4,5,0,2,4.0,4,1,4,No,0
1729,23,Female,Single,Research & Development,Laboratory Technician,Other,Travel_Rarely,18,3552.0,13,1,1,5,3,2,1.0,2,2,4,Yes,1
1730,30,Female,Single,Research & Development,Manufacturing Director,Other,Travel_Frequently,4,10607.0,13,6,4,8,0,4,3.0,1,4,3,No,0
1731,25,Female,Divorced,Sales,Manager,Other,Travel_Rarely,28,12327.0,19,1,0,2,2,2,1.0,4,4,4,No,1
1732,39,Female,Divorced,Sales,Manager,Marketing,Travel_Frequently,19,12454.0,12,4,4,8,5,1,4.0,2,2,3,Yes,0
1733,31,Male,Married,Sales,Sales Representative,Technical Degree,Travel_Rarely,23,2842.0,15,7,2,3,3,2,3.0,1,2,4,No,1
1734,27,Male,Married,Research & Development,Manager,Marketing,Travel_Rarely,17,13118.0,19,1,1,8,3,2,4.0,1,2,3,No,0
1735,35,Male,Married,Sales,Sales Executive,Medical,Travel_Rarely,12,6399.0,16,1,1,7,0,3,3.0,1,1,3,No,1
1736,54,Female,Married,Research & Development,Research Scientist,Medical,Travel_Rarely,20,5269.0,22,12,7,1,5,3,3.0,4,3,3,No,0
1737,42,Male,Single,Sales,Sales Representative,Marketing,Travel_Rarely,25,4015.0,20,0,0,1,2,3,4.0,4,2,3,No,0
1738,52,Female,Single,Sales,Sales Representative,Technical Degree,Non-Travel,6,4147.0,12,3,2,4,3,2,2.0,4,1,3,No,0
1739,56,Female,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Rarely,26,11524.0,22,13,9,4,5,3,3.0,1,3,3,Yes,1
1740,56,Male,Married,Research & Development,Manager,Human Resources,Non-Travel,22,14142.0,23,14,4,2,3,1,2.0,4,3,4,No,0
1741,34,Male,Single,Sales,Sales Executive,Marketing,Travel_Frequently,3,6287.0,13,4,3,2,4,1,1.0,3,3,3,No,1
1742,55,Male,Single,Sales,Sales Executive,Other,Travel_Frequently,28,7411.0,16,8,2,8,1,3,4.0,2,4,3,No,1
1743,56,Female,Single,Research & Development,Manager,Medical,Travel_Rarely,6,14217.0,16,12,7,6,2,4,2.0,3,3,3,No,1
1744,58,Male,Single,Sales,Sales Representative,Life Sciences,Travel_Rarely,18,4594.0,16,15,10,1,3,3,1.0,4,3,3,No,0
1745,34,Male,Married,Research & Development,Research Scientist,Medical,Travel_Frequently,4,4441.0,17,7,5,6,1,1,4.0,2,1,3,No,0
1746,29,Female,Married,Research & Development,Manager,Other,Travel_Rarely,6,12527.0,23,4,2,1,2,4,4.0,1,2,3,No,1
1747,43,Male,Married,Sales,Sales Representative,Medical,Travel_Rarely,19,4341.0,20,9,3,4,4,2,3.0,4,2,3,Yes,0
1748,57,Female,Single,Research & Development,Manager,Human Resources,Travel_Rarely,20,14789.0,23,20,11,0,5,3,2.0,1,4,3,No,0
1749,56,Male,Single,Research & Development,Manager,Other,Travel_Rarely,20,13333.0,15,18,7,5,4,4,4.0,1,2,4,Yes,0
1750,42,Male,Divorced,Research & Development,Manager,Medical,Non-Travel,10,10710.0,18,2,1,1,5,4,3.0,3,3,3,No,0
1751,25,Male,Married,Sales,Sales Representative,Technical Degree,Travel_Rarely,24,4113.0,12,3,2,2,5,1,2.0,4,3,3,No,0
1752,36,Male,Single,Sales,Manager,Medical,Travel_Rarely,2,12430.0,14,9,7,1,1,1,2.0,4,1,3,Yes,0
1753,48,Male,Single,Sales,Manager,Marketing,Travel_Rarely,25,12234.0,19,5,2,1,5,3,4.0,4,4,4,No,0
1754,42,Female,Divorced,Research & Development,Laboratory Technician,Medical,Travel_Rarely,9,1690.0,13,0,0,0,3,4,4.0,4,3,3,No,1
1755,33,Male,Married,Research & Development,Research Scientist,Human Resources,Travel_Rarely,18,5414.0,24,5,3,4,5,4,3.0,1,1,4,No,0
1756,33,Male,Divorced,Sales,Sales Executive,Other,Travel_Rarely,27,7070.0,14,3,1,7,3,3,1.0,2,1,3,No,0
1757,22,Male,Married,Sales,Sales Representative,Medical,Travel_Frequently,8,3506.0,13,1,0,2,0,1,1.0,3,4,4,No,1
1758,31,Male,Married,Human Resources,Manager,Medical,Travel_Frequently,12,12542.0,21,3,1,7,3,3,2.0,2,2,3,No,1
1759,46,Female,Married,Sales,Sales Executive,Human Resources,Travel_Rarely,25,5384.0,12,1,1,4,4,3,3.0,3,1,3,Yes,0
1760,29,Male,Single,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,26,9329.0,15,1,0,2,0,2,4.0,2,3,3,No,1
1761,59,Female,Married,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,7,6449.0,13,21,12,0,3,3,4.0,2,1,3,No,0
1762,23,Male,Married,Sales,Sales Representative,Human Resources,Travel_Rarely,15,2751.0,20,0,0,7,3,1,2.0,1,1,4,No,1
1763,43,Male,Single,Sales,Sales Representative,Life Sciences,Non-Travel,10,4237.0,22,10,6,0,2,4,1.0,3,4,3,No,0
1764,39,Male,Divorced,Sales,Sales Representative,Other,Travel_Rarely,15,3708.0,13,3,1,3,4,1,2.0,4,1,3,No,0
1765,53,Male,Married,Human Resources,Human Resources,Marketing,Travel_Rarely,11,5484.0,16,9,2,0,0,4,1.0,4,4,3,Yes,0
1766,55,Female,Single,Sales,Sales Representative,Technical Degree,Travel_Rarely,1,3632.0,17,11,3,6,2,4,4.0,2,3,3,Yes,0
1767,41,Male,Married,Sales,Manager,Marketing,Travel_Frequently,27,12355.0,20,3,2,8,5,3,1.0,3,2,4,Yes,0
1768,45,Male,Divorced,Sales,Manager,Human Resources,Travel_Rarely,19,13627.0,15,10,7,2,3,4,4.0,1,2,3,Yes,0
1769,47,Female,Divorced,Sales,Manager,Technical Degree,Travel_Rarely,14,12766.0,18,11,3,2,1,4,3.0,3,2,3,No,0
1770,40,Female,Married,Research & Development,Laboratory Technician,Medical,Non-Travel,4,3004.0,18,1,0,5,0,1,1.0,2,3,3,No,1
1771,27,Female,Divorced,Sales,Sales Representative,Medical,Non-Travel,3,3720.0,11,2,1,4,3,3,3.0,4,4,4,Yes,0
1772,37,Female,Divorced,Research & Development,Laboratory Technician,Other,Travel_Rarely,14,3967.0,18,8,3,3,5,3,3.0,3,2,3,No,0
1773,29,Female,Divorced,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,19,10685.0,18,4,3,3,0,4,1.0,1,3,3,Yes,0
1774,38,Female,Divorced,Research & Development,Research Scientist,Medical,Travel_Rarely,8,4977.0,24,6,2,1,0,3,1.0,4,3,3,No,1
1775,44,Female,Married,Sales,Sales Representative,Life Sciences,Travel_Rarely,22,4333.0,18,11,3,2,2,3,2.0,3,1,3,No,1
1776,28,Male,Married,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,12,3616.0,23,1,0,5,1,3,1.0,1,4,4,No,1
